SampleID,TaxaID,N_Taxa,INDEX_CLASS,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,FFG,TOLVAL,HABIT,NONTARGET
410538-7/27/23,Decapoda,13,WestFlat,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
410538-7/27/23,Elmidae,6,WestFlat,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
410538-7/27/23,Gerridae,1,WestFlat,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
410538-7/27/23,Gomphidae,1,WestFlat,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
410538-7/27/23,Heptageniidae,5,WestFlat,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
410538-7/27/23,Hirudinea,1,WestFlat,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
410538-7/27/23,Hydracarina,3,WestFlat,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
410538-7/27/23,Hydrobiidae,3,WestFlat,Mollusca,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,6.9,CN,FALSE
410538-7/27/23,Hydrophilidae,1,WestFlat,Arthropoda,,Insecta,,Coleoptera,Hydrophilidae,PR,5.4,BU;SW,FALSE
410538-7/27/23,Hydropsychidae,19,WestFlat,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
410538-7/27/23,Isopoda,7,WestFlat,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
410538-7/27/23,Leptoceridae,5,WestFlat,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
410538-7/27/23,Oligochaeta,8,WestFlat,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
410538-7/27/23,Physidae,7,WestFlat,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
410538-7/27/23,Pisidiidae,42,WestFlat,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
410538-7/27/23,Pleuroceridae,1,WestFlat,Mollusca,,Gastropoda,,Neotaenioglossa,Pleuroceridae,SC,3.6,CB,FALSE
410538-7/27/23,Simuliidae,2,WestFlat,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
410538-7/27/23,Tipulidae,1,WestFlat,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
410538-7/27/23,Turbellaria,1,WestFlat,Platyhelminthes,,Turbellaria,,,,CG,NA,,FALSE
410538-7/27/23,Veliidae,1,WestFlat,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
410538-7/27/23,Viviparidae,1,WestFlat,Mollusca,,Gastropoda,,Architaenioglossa,Viviparidae,SC,4.3,CB,FALSE
410614-7/25/23,Aeshnidae,1,East,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
410614-7/25/23,Amphipoda,14,East,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
410614-7/25/23,Athericidae,1,East,Arthropoda,,Insecta,,Diptera,Athericidae,PR,2,SP,FALSE
410614-7/25/23,Baetidae,21,East,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
410614-7/25/23,Baetiscidae,3,East,Arthropoda,,Insecta,,Ephemeroptera,Baetiscidae,CG,3.3,BU;CN;SP,FALSE
410614-7/25/23,Brachycentridae,54,East,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
410614-7/25/23,Calopterygidae,2,East,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
410614-7/25/23,Chironomidae,36,East,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
410614-7/25/23,Dixidae,3,East,Arthropoda,,Insecta,,Diptera,Dixidae,CG,2.9,SW,FALSE
410614-7/25/23,Elmidae,18,East,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
410614-7/25/23,Gerridae,1,East,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
410614-7/25/23,Helicopsychidae,3,East,Arthropoda,,Insecta,,Trichoptera,Helicopsychidae,SC,2,BU,FALSE
410614-7/25/23,Heptageniidae,6,East,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
410614-7/25/23,Hydracarina,2,East,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
410614-7/25/23,Hydrophilidae,2,East,Arthropoda,,Insecta,,Coleoptera,Hydrophilidae,PR,5.4,BU;SW,FALSE
410614-7/25/23,Hydropsychidae,60,East,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
410614-7/25/23,Leptoceridae,1,East,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
410614-7/25/23,Limnephilidae,1,East,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
410614-7/25/23,Mesoveliidae,2,East,Arthropoda,,Insecta,,Hemiptera,Mesoveliidae,PR,NA,SK,FALSE
410614-7/25/23,Oligochaeta,16,East,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
410614-7/25/23,Pisidiidae,2,East,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
410614-7/25/23,Simuliidae,5,East,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
410634-7/25/23,Amphipoda,68,Narrow,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
410634-7/25/23,Baetidae,89,Narrow,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
410634-7/25/23,Brachycentridae,36,Narrow,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
410634-7/25/23,Ceratopogonidae,1,Narrow,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
410634-7/25/23,Chironomidae,6,Narrow,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
410634-7/25/23,Dixidae,1,Narrow,Arthropoda,,Insecta,,Diptera,Dixidae,CG,2.9,SW,FALSE
410634-7/25/23,Dytiscidae,1,Narrow,Arthropoda,,Insecta,,Coleoptera,Dytiscidae,PR,6.2,BU;SW,FALSE
410634-7/25/23,Elmidae,1,Narrow,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
410634-7/25/23,Ephemerellidae,2,Narrow,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,SC,2.2,CN,FALSE
410634-7/25/23,Gerridae,1,Narrow,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
410634-7/25/23,Hirudinea,1,Narrow,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
410634-7/25/23,Hydracarina,10,Narrow,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
410634-7/25/23,Hydrobiidae,1,Narrow,Mollusca,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,6.9,CN,FALSE
410634-7/25/23,Hydropsychidae,1,Narrow,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
410634-7/25/23,Hydroptilidae,1,Narrow,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
410634-7/25/23,Isopoda,2,Narrow,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
410634-7/25/23,Lepidostomatidae,1,Narrow,Arthropoda,,Insecta,,Trichoptera,Lepidostomatidae,SH,1,CB,FALSE
410634-7/25/23,Leptophlebiidae,2,Narrow,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
410634-7/25/23,Limnephilidae,4,Narrow,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
410634-7/25/23,Nemouridae,4,Narrow,Arthropoda,,Insecta,,Plecoptera,Nemouridae,SH,1.9,SP,FALSE
410634-7/25/23,Oligochaeta,4,Narrow,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
410634-7/25/23,Philopotamidae,1,Narrow,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,CF,1.4,CN,FALSE
410634-7/25/23,Physidae,1,Narrow,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
410634-7/25/23,Polycentropodidae,3,Narrow,Arthropoda,,Insecta,,Trichoptera,Polycentropodidae,PR,5.5,CN,FALSE
410634-7/25/23,Sialidae,2,Narrow,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
410634-7/25/23,Simuliidae,15,Narrow,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
410695-8/29/23,Amphipoda,171,WestFlat,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
410695-8/29/23,Baetidae,27,WestFlat,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
410695-8/29/23,Belostomatidae,2,WestFlat,Arthropoda,,Insecta,,Hemiptera,Belostomatidae,PR,9.9,CB;SW,FALSE
410695-8/29/23,Chironomidae,12,WestFlat,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
410695-8/29/23,Coenagrionidae,17,WestFlat,Arthropoda,,Insecta,,Odonata,Coenagrionidae,PR,8.1,CB;SP,FALSE
410695-8/29/23,Corixidae,21,WestFlat,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
410695-8/29/23,Haliplidae,3,WestFlat,Arthropoda,,Insecta,,Coleoptera,Haliplidae,SH,7.3,,FALSE
410695-8/29/23,Hydropsychidae,1,WestFlat,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
410695-8/29/23,Isonychiidae,1,WestFlat,Arthropoda,,Insecta,,Ephemeroptera,Isonychiidae,CF,2.8,SW,FALSE
410695-8/29/23,Oligochaeta,9,WestFlat,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
410695-8/29/23,Physidae,1,WestFlat,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
410695-8/29/23,Planorbidae,1,WestFlat,Mollusca,,Gastropoda,,Basommatophora,Planorbidae,SC,6.5,CB,FALSE
410695-8/29/23,Simuliidae,6,WestFlat,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
410695-8/29/23,Tipulidae,1,WestFlat,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
410695-8/29/23,Turbellaria,1,WestFlat,Platyhelminthes,,Turbellaria,,,,CG,NA,,FALSE
410695-8/29/23,Veliidae,9,WestFlat,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
410750-8/10/23,Amphipoda,51,WestSteep,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
410750-8/10/23,Ancylidae,2,WestSteep,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
410750-8/10/23,Baetidae,39,WestSteep,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
410750-8/10/23,Caenidae,1,WestSteep,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
410750-8/10/23,Calopterygidae,19,WestSteep,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
410750-8/10/23,Chironomidae,37,WestSteep,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
410750-8/10/23,Coenagrionidae,4,WestSteep,Arthropoda,,Insecta,,Odonata,Coenagrionidae,PR,8.1,CB;SP,FALSE
410750-8/10/23,Decapoda,9,WestSteep,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
410750-8/10/23,Elmidae,5,WestSteep,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
410750-8/10/23,Gerridae,1,WestSteep,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
410750-8/10/23,Heptageniidae,1,WestSteep,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
410750-8/10/23,Hydracarina,19,WestSteep,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
410750-8/10/23,Hydropsychidae,31,WestSteep,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
410750-8/10/23,Hydroptilidae,1,WestSteep,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
410750-8/10/23,Isopoda,11,WestSteep,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
410750-8/10/23,Leptoceridae,11,WestSteep,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
410750-8/10/23,Limnephilidae,1,WestSteep,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
410750-8/10/23,Oligochaeta,5,WestSteep,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
410750-8/10/23,Physidae,16,WestSteep,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
410750-8/10/23,Pisidiidae,2,WestSteep,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
410750-8/10/23,Simuliidae,8,WestSteep,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
410750-8/10/23,Veliidae,4,WestSteep,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
410750-8/10/23,Viviparidae,1,WestSteep,Mollusca,,Gastropoda,,Architaenioglossa,Viviparidae,SC,4.3,CB,FALSE
410751-7/25/23,Aeshnidae,1,WetWide,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
410751-7/25/23,Amphipoda,52,WetWide,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
410751-7/25/23,Ancylidae,1,WetWide,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
410751-7/25/23,Baetidae,4,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
410751-7/25/23,Calopterygidae,5,WetWide,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
410751-7/25/23,Chironomidae,22,WetWide,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
410751-7/25/23,Cordulegastridae,1,WetWide,Arthropoda,,Insecta,,Odonata,Cordulegastridae,PR,2.9,BU,FALSE
410751-7/25/23,Corydalidae,2,WetWide,Arthropoda,,Insecta,,Megaloptera,Corydalidae,PR,4.9,CN,FALSE
410751-7/25/23,Decapoda,14,WetWide,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
410751-7/25/23,Elmidae,23,WetWide,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
410751-7/25/23,Ephemerellidae,1,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,SC,2.2,CN,FALSE
410751-7/25/23,Ephemeridae,6,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Ephemeridae,CG,3,BU,FALSE
410751-7/25/23,Gerridae,3,WetWide,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
410751-7/25/23,Glossosomatidae,2,WetWide,Arthropoda,,Insecta,,Trichoptera,Glossosomatidae,SC,0.6,CN,FALSE
410751-7/25/23,Gomphidae,1,WetWide,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
410751-7/25/23,Heptageniidae,26,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
410751-7/25/23,Hydracarina,1,WetWide,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
410751-7/25/23,Hydropsychidae,22,WetWide,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
410751-7/25/23,Isonychiidae,3,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Isonychiidae,CF,2.8,SW,FALSE
410751-7/25/23,Limnephilidae,2,WetWide,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
410751-7/25/23,Mesoveliidae,11,WetWide,Arthropoda,,Insecta,,Hemiptera,Mesoveliidae,PR,NA,SK,FALSE
410751-7/25/23,Oligochaeta,6,WetWide,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
410751-7/25/23,Perlidae,5,WetWide,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
410751-7/25/23,Philopotamidae,2,WetWide,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,CF,1.4,CN,FALSE
410751-7/25/23,Phryganeidae,1,WetWide,Arthropoda,,Insecta,,Trichoptera,Phryganeidae,SH,4.5,CB;CN,FALSE
410751-7/25/23,Physidae,1,WetWide,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
410751-7/25/23,Pisidiidae,1,WetWide,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
410751-7/25/23,Pleuroceridae,3,WetWide,Mollusca,,Gastropoda,,Neotaenioglossa,Pleuroceridae,SC,3.6,CB,FALSE
410751-7/25/23,Polycentropodidae,1,WetWide,Arthropoda,,Insecta,,Trichoptera,Polycentropodidae,PR,5.5,CN,FALSE
410751-7/25/23,Psephenidae,13,WetWide,Arthropoda,,Insecta,,Coleoptera,Psephenidae,SH;SC,3.9,CN,FALSE
410751-7/25/23,Sialidae,1,WetWide,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
410751-7/25/23,Tabanidae,2,WetWide,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
410751-7/25/23,Tipulidae,6,WetWide,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
410751-7/25/23,Unionidae,1,WetWide,Mollusca,,Bivalvia,,Unionoida,Unionidae,CF,5,BU,FALSE
410759-8/10/23,Aeshnidae,2,WetWide,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
410759-8/10/23,Amphipoda,44,WetWide,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
410759-8/10/23,Baetidae,8,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
410759-8/10/23,Brachycentridae,1,WetWide,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
410759-8/10/23,Calopterygidae,36,WetWide,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
410759-8/10/23,Chironomidae,14,WetWide,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
410759-8/10/23,Coenagrionidae,1,WetWide,Arthropoda,,Insecta,,Odonata,Coenagrionidae,PR,8.1,CB;SP,FALSE
410759-8/10/23,Corixidae,13,WetWide,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
410759-8/10/23,Culicidae,1,WetWide,Arthropoda,,Insecta,,Diptera,Culicidae,CF,8.1,SW,FALSE
410759-8/10/23,Decapoda,7,WetWide,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
410759-8/10/23,Dixidae,1,WetWide,Arthropoda,,Insecta,,Diptera,Dixidae,CG,2.9,SW,FALSE
410759-8/10/23,Elmidae,5,WetWide,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
410759-8/10/23,Gerridae,3,WetWide,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
410759-8/10/23,Gomphidae,1,WetWide,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
410759-8/10/23,Heptageniidae,17,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
410759-8/10/23,Hirudinea,1,WetWide,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
410759-8/10/23,Hydracarina,10,WetWide,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
410759-8/10/23,Hydropsychidae,21,WetWide,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
410759-8/10/23,Leptoceridae,7,WetWide,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
410759-8/10/23,Leptophlebiidae,5,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
410759-8/10/23,Limnephilidae,2,WetWide,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
410759-8/10/23,Oligochaeta,1,WetWide,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
410759-8/10/23,Phryganeidae,2,WetWide,Arthropoda,,Insecta,,Trichoptera,Phryganeidae,SH,4.5,CB;CN,FALSE
410759-8/10/23,Physidae,23,WetWide,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
410759-8/10/23,Pleidae,2,WetWide,Arthropoda,,Insecta,,Hemiptera,Pleidae,PR,NA,SW,FALSE
410759-8/10/23,Psychomyiidae,2,WetWide,Arthropoda,,Insecta,,Trichoptera,Psychomyiidae,SC,2.5,CN,FALSE
410759-8/10/23,Simuliidae,13,WetWide,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
410759-8/10/23,Stratiomyidae,1,WetWide,Arthropoda,,Insecta,,Diptera,Stratiomyidae,CG,6.1,SP,FALSE
410759-8/10/23,Tabanidae,1,WetWide,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
410759-8/10/23,Tipulidae,1,WetWide,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
410797-9/7/23,Amphipoda,26,Narrow,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
410797-9/7/23,Ancylidae,3,Narrow,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
410797-9/7/23,Baetidae,40,Narrow,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
410797-9/7/23,Calopterygidae,1,Narrow,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
410797-9/7/23,Chironomidae,11,Narrow,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
410797-9/7/23,Corbicula,1,Narrow,Mollusca,,Bivalvia,,Veneroida,Corbiculidae,CF,NA,,FALSE
410797-9/7/23,Corydalidae,1,Narrow,Arthropoda,,Insecta,,Megaloptera,Corydalidae,PR,4.9,CN,FALSE
410797-9/7/23,Decapoda,1,Narrow,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
410797-9/7/23,Elmidae,16,Narrow,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
410797-9/7/23,Gerridae,1,Narrow,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
410797-9/7/23,Gyrinidae,1,Narrow,Arthropoda,,Insecta,,Coleoptera,Gyrinidae,PR,4.1,SW,FALSE
410797-9/7/23,Haliplidae,1,Narrow,Arthropoda,,Insecta,,Coleoptera,Haliplidae,SH,7.3,,FALSE
410797-9/7/23,Helicopsychidae,6,Narrow,Arthropoda,,Insecta,,Trichoptera,Helicopsychidae,SC,2,BU,FALSE
410797-9/7/23,Heptageniidae,29,Narrow,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
410797-9/7/23,Hydracarina,4,Narrow,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
410797-9/7/23,Hydropsychidae,17,Narrow,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
410797-9/7/23,Isonychiidae,3,Narrow,Arthropoda,,Insecta,,Ephemeroptera,Isonychiidae,CF,2.8,SW,FALSE
410797-9/7/23,Isopoda,1,Narrow,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
410797-9/7/23,Lepidoptera,1,Narrow,Arthropoda,,Insecta,,Lepidoptera,,SH,4.6,,FALSE
410797-9/7/23,Leptoceridae,3,Narrow,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
410797-9/7/23,Lymnaeidae,1,Narrow,Mollusca,,Gastropoda,,Basommatophora,Lymnaeidae,SC,6.4,CB,FALSE
410797-9/7/23,Nepidae,1,Narrow,Arthropoda,,Insecta,,Hemiptera,Nepidae,PR,7.4,CB;CN,FALSE
410797-9/7/23,Oligochaeta,2,Narrow,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
410797-9/7/23,Perlidae,1,Narrow,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
410797-9/7/23,Philopotamidae,3,Narrow,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,CF,1.4,CN,FALSE
410797-9/7/23,Physidae,1,Narrow,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
410797-9/7/23,Pisidiidae,3,Narrow,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
410797-9/7/23,Pleuroceridae,1,Narrow,Mollusca,,Gastropoda,,Neotaenioglossa,Pleuroceridae,SC,3.6,CB,FALSE
410797-9/7/23,Polycentropodidae,1,Narrow,Arthropoda,,Insecta,,Trichoptera,Polycentropodidae,PR,5.5,CN,FALSE
410797-9/7/23,Psephenidae,1,Narrow,Arthropoda,,Insecta,,Coleoptera,Psephenidae,SH;SC,3.9,CN,FALSE
410797-9/7/23,Simuliidae,46,Narrow,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
410797-9/7/23,Tricorythidae,42,Narrow,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
410797-9/7/23,Turbellaria,4,Narrow,Platyhelminthes,,Turbellaria,,,,CG,NA,,FALSE
410797-9/7/23,Veliidae,1,Narrow,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
410838-8/30/23,Amphipoda,170,WestSteep,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
410838-8/30/23,Baetidae,2,WestSteep,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
410838-8/30/23,Calopterygidae,8,WestSteep,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
410838-8/30/23,Chironomidae,3,WestSteep,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
410838-8/30/23,Coenagrionidae,2,WestSteep,Arthropoda,,Insecta,,Odonata,Coenagrionidae,PR,8.1,CB;SP,FALSE
